"Acetanaerobacterium","Acetitomaculum","Acetivibrio","Achromobacter","Acidaminococcaceae_unclassified","Acidaminococcus","Actinobacteria_unclassified","Actinomyces","Actinomycetaceae_unclassified","Actinomycetales_unclassified","Afipia","Akkermansia","Alcaligenaceae_unclassified","Alistipes","Alkalibaculum","Allisonella","Allobaculum","Alloprevotella","Alphaproteobacteria_unclassified","Anaerobacter","Anaerococcus","Anaerofilum","Anaerofustis","Anaeroplasma","Anaerosalibacter","Anaerostipes","Anaerotruncus","Anaerovorax","Arcobacter","Asaccharobacter","Asteroleplasma","Atopobium","Azomonas","Bacilli_unclassified","Bacteria_unclassified","Bacteroidales_unclassified","Bacteroides","Bacteroidetes_unclassified","Barnesiella","Bdellovibrionales_unclassified","Betaproteobacteria_unclassified","Bifidobacteriaceae_unclassified","Bifidobacterium","Bilophila","Blautia","Brachybacterium","Brachyspira","Bradyrhizobiaceae_unclassified","Brevundimonas","Burkholderiales_unclassified","Butyricicoccus","Butyricimonas","Campylobacter","Campylobacterales_unclassified","Candidatus_Saccharibacteria_unclassified","Catenibacterium","Cellulosibacter","Cellulosilyticum","Cetobacterium","Chloroflexus","Cloacibacillus","Cloacibacterium","Clostridia_unclassified","Clostridiaceae_1_unclassified","Clostridiales_Incertae_Sedis_XI_unclassified","Clostridiales_Incertae_Sedis_XIII_unclassified","Clostridiales_unclassified","Clostridium_IV","Clostridium_sensu_stricto","Clostridium_XI","Clostridium_XIX","Clostridium_XlVa","Clostridium_XlVb","Clostridium_XVIII","Collinsella","Coprobacillus","Coprococcus","Coriobacteriaceae_unclassified","Corynebacterium","Cryomorphaceae_unclassified","Deltaproteobacteria_unclassified","Dermabacter","Dermabacteraceae_unclassified","Desulfovibrio","Desulfovibrionaceae_unclassified","Desulfovibrionales_unclassified","Dialister","Dorea","Dysgonomonas","Eggerthella","Elusimicrobium","Enterobacteriaceae_unclassified","Enterococcaceae_unclassified","Enterococcus","Enterorhabdus","Erysipelotrichaceae_unclassified","Escherichia.Shigella","Ethanoligenens","Eubacteriaceae_unclassified","Eubacterium","Faecalibacterium","Finegoldia","Firmicutes_unclassified","Flavobacteriaceae_unclassified","Flavobacteriales_unclassified","Flavonifractor","Fusobacteriaceae_unclassified","Fusobacteriales_unclassified","Fusobacterium","Gammaproteobacteria_unclassified","Garciella","Gemmiger","Gordonibacter","Gracilibacteraceae_unclassified","Granulicatella","Haemophilus","Hallella","Hespellia","Holdemania","Howardella","Hydrogenoanaerobacterium","Kerstersia","Klebsiella","Kluyvera","Lachnoanaerobaculum","Lachnospira","Lachnospiraceae_unclassified","Lactobacillaceae_unclassified","Lactobacillales_unclassified","Lactobacillus","Lactococcus","Lactonifactor","Lentisphaerae_unclassified","Lentisphaeria_unclassified","Leptotrichia","Lutispora","Marvinbryantia","Megamonas","Megasphaera","Mesorhizobium","Mitsuokella","Mogibacterium","Mollicutes_unclassified","Moryella","Nitrobacter","Novosphingobium","Odoribacter","Olsenella","Opitutae_unclassified","Oribacterium","Ornithinimicrobium","Oscillibacter","Oxalobacter","Paludibacter","Pannonibacter","Parabacteroides","Paracoccus","Paraprevotella","Parasporobacterium","Parasutterella","Parcubacteria_unclassified","Parvimonas","Pasteurellaceae_unclassified","Peptococcaceae_1_unclassified","Peptococcus","Peptoniphilus","Peptostreptococcaceae_unclassified","Peptostreptococcus","Phascolarctobacterium","Porphyromonadaceae_unclassified","Porphyromonas","Prevotella","Prevotellaceae_unclassified","Propionibacterium","Proteobacteria_unclassified","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonadaceae_unclassified","Pseudoramibacter","Pyramidobacter","Raoultella","Rhodobacteraceae_unclassified","Rhodospirillaceae_unclassified","Rhodospirillales_unclassified","Rickettsiaceae_unclassified","Rikenella","Rikenellaceae_unclassified","Robinsoniella","Roseburia","Roseomonas","Rothia","Ruminococcaceae_unclassified","Ruminococcus","Ruminococcus2","Saccharofermentans","Sarcina","Schwartzia","Sedimentibacter","Sediminibacterium","Selenomonadales_unclassified","Slackia","Sneathia","Sphingobacterium","Sphingomonas","Sporacetigenium","Sporobacter","Streptococcaceae_unclassified","Streptococcus","Subdoligranulum","Succinatimonas","Succiniclasticum","Succinivibrio","Succinivibrionaceae_unclassified","Sutterella","Synergistaceae_unclassified","Syntrophococcus","Tannerella","Tissierella","Treponema","Turicibacter","Vampirovibrio","Veillonella","Veillonellaceae_unclassified","Victivallis","Xylanibacter"
0,0,0,0,0,0.54,0,0,0,0,0,0,0,21.98,0,0,0,0,0,0,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,3.87,586.32,0,7.17,0,0,0,0,0,41.85,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,9.47,1.61,0,0,0,2.22,0.96,0,0,0,4.29,0,0,0,0,0,0,0,0,0,0,2.2,10.5,0,0,0,0,0,0,0,0,0,0,0,19.97,0,2.24,0,0,0.58,0,0,0,0,0,1.05,0,0,0,0,0,0,0.51,0,0,0,0,0,0,1.58,78.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,7.33,0,0,0,13.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,148.06,10.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,9.93,0,0,8.99,2.1,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0
0.52,0,0.58,0,0,0,0,0,0,0,0,0,0,53.73,0,0,0,0,0,0,0,0,0,0,0,59.45,1.06,0,0,0,0,0,0,0,0,1.04,211.27,0,0,0,0,0,0,0,179.39,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,12.67,0,0,0,3.85,16.01,0.44,1.65,0,0,1.08,0,0,0,0,0,0,0,0,0,1.55,0,0,0,0,0,0,0,1.77,0,0,0,0,16.67,0,0,0,0,15.63,0,0,0,0,0,2.95,0,0,0,0,0,0,0.62,0,0,0,0,0,0,10.01,176.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.92,0,0,79.46,32.36,14.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.37,0,0,0,0,0.44,0.45,0,0,0,0.23,0,2.68,0,0.9,0,0,0,0,0,0,2.78,0.88,103.36,39.81,0.53,0,0,0,0,0,19.72,0,0,0,0,0,3.3,0.86,0,0,0,2.83,0,0,0,0,0,0,1.02,0.46,0,0,25.19,18.84,2.66,1.22,0,0.28,0.47,0,0.3,0,18.37,0.25,0,0,0,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0.2,0,0,0,0,75.64,0,8.21,0,0,0,0,0,0,0,0,5.15,0,0,0,0,2.33,0,0,0,0,0,0,0,0,2.89,161.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61,0,0,0,0,9.85,0,0,0,29.3,0,4.83,0,0,0,0,0,0,0,0,0,0,0,1.78,0,369.06,17.19,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,20.03,0,0,32.51,17.33,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,29.1,0,0,0,0,2.32,0,0,0,0,0,0,16.54,0,0.65,0,0,0,0,0,0,2.68,0.95,525.48,27.78,0,0,0,0,0,0,37.98,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.54,0.43,0,0,20.68,9.32,0.49,0.68,0,2.86,0.68,0.5,0,0,3.8,0,0,0,0,0,0,0,0,0,0,3.77,0,0,0,0,0,0,0,0.76,0,0,0,0,52.46,0,7.67,0,0,1.9,0,0,0,0,0,11.51,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.59,104.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0,0,0,0,15.95,0,0,0,34.19,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,26.24,0,0,43.01,11.69,9.58,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.57,0,0,0,0,0,0,0,0,0,0,21.41,0,0,0,47.8,0,0,0,0,0,0,0,8.15,0,0,0,0,0,0,0,0,12.26,1.79,249.74,1.25,7.49,0,0,0,0,0,26.89,0,0,0,0,0,2.4,1.83,0,0,0,0,0,0,0,0,0,0,1.08,2.54,0,0,29.45,4.86,5.4,1.23,0,1.14,0,0,0.55,0,52.59,0,0,0,0,0,0,0,0,0,0,5.48,0,0,0,0,0,0,0,0.63,0,0,0,0,88.25,0,21.56,0,0,0,0,0,0,0,0,10.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,164.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85,0,0,0,0,22.03,0,0,0,15.83,0,0,0,0,0,0,0,0,0,0,1.22,0,0,1.17,0,0,1.19,0,0.69,0,0.58,0,0,0,0,0,0,0,0,0,0,0,41.26,0,0,87.72,62.99,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.22,0,0,0,0,0,0,0,0,17.68,0,0,0,0,0.62,0,0,0.32,0,0,0,1.91,0,0.57,0,0,0,0,0,0,5.13,0.95,142.09,0,20.63,0,0,0,0,0,14.16,0,0,0,0,0,1.64,4.09,0,0,0,0.98,0,0,0,0,0.28,0,1.57,0.9,0,0,26.3,4.21,1.87,1.35,0,1.64,1.14,0,0,0,13.68,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0.34,42.38,0,11.35,0,0,1.21,0,0,0,0,0,2.95,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0.96,71.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,0,0,0,0,45.62,0,0,0,80.75,0,1.2,0,0,0,0,0,0,0,0,0.75,0,0,5.51,0,374.58,16.5,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,7.65,0,0,63.33,17.31,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0
0,0,0,0,0,0,0,0,0,0,0,0,0,26.56,0,0,0,0,0,0,0,0,0,0,0,31.59,0,0.54,0,0,0,0,0,0,2.05,0.79,374.26,0,0,0,0,0,0,0,119.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,3.15,23.33,0,0.32,0,6.57,0,2.17,0,0,4.68,0,0,0,0,0,0,0,0,0,0,8.42,0,0,0,0,0,0,0,0,0,0,0,0,86.61,0,4.83,0,0,5.44,0,0,0,0,0,13.32,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,118.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53,0,0,0,0,8.6,0,0,0,56.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,22.7,0,0,39.89,16.11,31.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,24.64,0,0,0,0,0,0,0,0,0,0.58,0,2.22,0,0,0,0,0,0,0,0,1.84,2.1,535.41,0,0,0,0,0,0,0,17.71,0,0,0,0,0,0,5.13,0,0,0,0,0,0,0,0,0,0,0.28,0.3,0,0,53.31,3.56,0.47,0.28,0,1.23,1.57,0.37,0.68,0,18.16,0.31,0,0,0.49,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,54.86,0,2.6,0,0,1.63,0,0,0,0,0,8.05,0,0,0,0,0,0,0,0.27,0,0,0,0,0,1.99,98.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,24.72,0,0,0,39.82,0,19.02,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,24.91,0,0,34.76,16.57,14.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76,760.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,8.72,0,0,0,29.73,0,13.41,0,0,0,0,0,0,0,0,0,0,0,0,0,139.81,28.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.93,0,0,0,0,0,0,0,0,0,0,0,6.92,0,0,0,0,0,0,0,0,0,2.6,907.32,0.12,0,0,0,0,0,0,20.9,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,5.42,2.83,0.38,0,0,1.07,0,0,0,0,0,0,0,0,0,0,2.31,0,0.07,0,0,0,0,0,0.2,0,0,0.1,0,0,0,0.38,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,1.93,47.41,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,9.36,0,0,0,0,0,0,0,0,0,0,0,5.94,0,0,0,0,0,0,0,0,0,2.43,771.6,0.11,0.06,0,0,0,0,0,33.73,0,0,0,0,0,0.37,0.71,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0.44,0.45,0.25,0.11,0.39,1.74,1.71,0,0.36,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,22.79,0,0,0,0,1.01,1.6,0,7.78,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,32.15,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28,0,0,0,0,1.23,0,0,0,78.68,0,0,0,0,0,0,0,0,0,0,0.18,0,0,2.49,0,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.07,0,0,3.63,0,2.12,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0.04,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,27.97,0,0,0,0,0,0,0,0,0,0,0,23.91,0,0.42,0,0,0.37,0,0,0,3.23,1.62,435.67,0,33.53,0,0,0,0,0,58.57,0,0,0,0,0,3.3,2.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,1.04,0,0.17,0,1.5,2.45,1,0,0,16.58,0,0,0,0,0,0,0,0,0,0,3.43,0,0,0,0,0,0,0,0.13,0,0,0,0,79.36,0,8.16,0,0,1.06,0,0,0,0,0,10.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,120.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99,0,0,0,0,26.37,0,0,0,27.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.33,0,0,43.57,10.31,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.29,0,0.29,0,0,0.34,0,0,0,0,0,0,0,14.44,0,0,0,0,7.99,0,0,0,0,0,0,4.98,0.34,0.27,0,0,0,0,0,0,12.2,0.31,401.97,0,37.03,0,0,0,0,0,22.49,0,0,0,0,0,0.27,0,0,0,0,1.48,0,0,0,0,0,0,1.72,1.45,0,0,44.87,2.25,1.63,7.24,0,3.86,1.25,0.29,0.86,0,12.35,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0.57,0,0,0,0,77.89,0,9.13,0,0,1.19,0,0,0,0,0,29.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,113.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53,0,0,0,0,13.31,0,0,0,55.15,0,0,0,0,0,0,0,0,0,0,1.57,0,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,54.13,0,0,49.82,13.91,5.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,34.62,0,0,0,0,0,0,0,0,0,0,0,12.31,0,1.25,0,0,0,0,0,0,0,1.25,383.76,0.19,0,0,0,0,0,0,48.31,0,0,0,0,0,0.23,2.14,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,20.97,12.22,0,0.26,0,4.22,1.61,6.65,0,0,15.56,0.24,0,0,0,0,0,0,0,0,0,4.78,0,0,0,0,0,0,0,6.59,0,0,0,0,14.72,0,4.02,0,0,3.72,0,0,0,0,0,7.65,0,0,0,0,0,0,0.25,0,0,0,0,0,0,2.96,185.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46,0,0,0.23,0,10.61,0,0,0,18.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,41.9,0,0,80.04,35.08,51.75,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.64,0,0,0,0,0,0,0,0,0,0,0,0,6.27,0,0,0,1.38,0,0,0,0,0.21,0,0,5.71,1.12,0.79,0,0,0,0,0,0,3.76,0.4,331.84,0.58,0,0,0,0,0,0,29.17,0,0,0,0,0,2.14,0.49,0,0,0,0,0,0,0,0,0,0,1.84,2.12,0,0,13.55,13.08,4.94,3.12,0,5.88,0.73,6.68,0.44,0.47,4.8,0.2,0,0,0,0,0,0,0,0,0.2,3.43,0,0,0,0,0,0,0,0.47,0,0,0,0,5.63,0,26.38,0,0,2.51,0,0,0,0,0,4.28,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,190.33,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,0,0,0,0,54.43,0,0,0,4.49,0,0,0,0,0,0,0,0,0,0,1.25,0,0,1.94,0,122.03,7.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.27,0,0,109.27,15.18,5.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,14.44,0,0,0,0,0,0,0.47,0,0,0,0,4.9,0,0.2,0,0,0,0,0,0,0,2.24,627.87,0.21,0,0,0,0,0,0,78.46,0,0,0,0,0,0.23,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,1.56,0.86,0,0.23,0,2.22,1.77,0,0,0,3.41,0.16,0,0,0,0,0,0,0,0,0,6.75,0,0,0,0,0,0,0,0,0,0,0,0,65.34,0,0.3,0,0,0.95,0,0,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,93.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.69,0,0,0,17.33,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0.2,0,0.21,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.84,0,0,22.48,4.08,12.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33,0,1.14,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,4.29,0,0.85,0,0,0,0,0,0,4.24,0,90.94,7.89,9.58,0,0,0,0,0,39.04,0,0,0,0,0,1.38,0.42,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,156.9,34.78,1.75,0,0,1.57,0.71,0.4,0,0,15.16,0,0,0,0,0,0,0,0,0,0,4.87,0,0,0,0,0,0,0,0.89,0,0,0,0,82.05,0,3.38,0,0,0.7,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.48,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,50.47,0,0,0,51.92,0,0.6,0,0,0,0,0,0,0,0,0,0,0,8.2,0,112.14,14.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.93,0,0,68.57,19.62,7.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,1.89,1.17,0.53,0,0,0,0,0,0,2.82,0,2.15,0,0,0,0,0,0,0,117.82,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,21.29,15.19,0,2.44,0,38.07,3.89,3.38,0,0,1.35,0,0,0,0,0,0,0,0,0,0,17.8,0.77,2.98,0,0.19,0,0,0,26.76,0,0,0,0,0,0,13.11,0,0,19.6,0,0,0,0,0,0,0,0,0,0,0,0,16.43,0,0,0,0,0,0,0,229.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39,0,0,0,175.22,0,0,0,0,0,0,0,0,0,0.18,0.19,0,0,0.14,0,0,0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0.11,0.92,0,0,106.75,186.3,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.08,0,0,0,0,0,0,0,0,0,0,7.77,0,0,0,0,0,0,0,0,0,0,0,5.33,0,0,0,0,0,0,0,0,0,3.22,769.73,0,0,0,0,0,0,0,37.73,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0.15,0.38,0,0,6.66,4.82,0.39,0.2,0.13,0.18,0,0,0,0,0,0,0,0,0,0,5.02,0,0,0,0,0,0,0,0.15,0,0,0,0,47.38,0,0,0,0,4.41,0,0,0,0,0,0.26,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,87.69,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.13,0,0,7.17,0,7.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7.34,0,0,0,0,7.56,0,0,0,0,0,0,16.77,0,0.21,0,0.14,0,0,0,0,5.4,1.99,488.85,11.74,7.69,0,0,0,0,0,51.93,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,2.89,3.79,0,0,0,2.67,1.15,0,0,0,2.57,0,0,0,0,0,0,0,0,0,0.25,3.65,0,0,0,0,0,0,0,0.49,0,0,0,0,83.45,0,2.02,0,0,1.65,0,0,0,0,0,9.41,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0.47,145.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8,0,0,0,21.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,55.01,0,0,31.19,12.58,13.32,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.64,0,0,0,0,2.78,0,0,0,0,0,0,8.87,0,0.24,0,0,0,0,0,0,2.38,1.77,705.15,0,2.2,0,0,0,0,0,60.84,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,2.08,0,0,0,12.22,2.93,0.51,0.44,0,1.77,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0.05,0,0,0,0,4.76,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,87.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,1.61,0,0,0,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,63.52,0,0,2.47,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5.21,0,0,0,0,0.6,0,0,0,0,0,0,28.52,0,0.63,0,0,0,0,0,0,17.04,1.94,246.5,0,0.64,0,0,0,0,0,78.91,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,9.67,0,0,0,0,2.4,2.66,0,0.66,0,10.97,0,0,0,0,0,0,0,0,0,0,3.05,0,0,0,0,0,0,0,0.74,0,0,0,0,43.41,0,5.71,0,0,2.02,0,0,0,0,0,7.57,0,0,0,0,0,0,1.42,0,0,0,0,0,0,1.99,327.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,0,0,0,0,8.87,0,0,0,34.4,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.46,0,0,39.47,24.99,5.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
