"Group","Acetanaerobacterium","Acetitomaculum","Acetivibrio","Achromobacter","Acidaminococcaceae_unclassified","Acidaminococcus","Actinobacteria_unclassified","Actinomyces","Actinomycetaceae_unclassified","Actinomycetales_unclassified","Afipia","Akkermansia","Alcaligenaceae_unclassified","Alistipes","Alkalibaculum","Allisonella","Allobaculum","Alloprevotella","Alphaproteobacteria_unclassified","Anaerobacter","Anaerococcus","Anaerofilum","Anaerofustis","Anaeroplasma","Anaerosalibacter","Anaerostipes","Anaerotruncus","Anaerovorax","Arcobacter","Asaccharobacter","Asteroleplasma","Atopobium","Azomonas","Bacilli_unclassified","Bacteria_unclassified","Bacteroidales_unclassified","Bacteroides","Bacteroidetes_unclassified","Barnesiella","Bdellovibrionales_unclassified","Betaproteobacteria_unclassified","Bifidobacteriaceae_unclassified","Bifidobacterium","Bilophila","Blautia","Brachybacterium","Brachyspira","Bradyrhizobiaceae_unclassified","Brevundimonas","Burkholderiales_unclassified","Butyricicoccus","Butyricimonas","Campylobacter","Campylobacterales_unclassified","Candidatus_Saccharibacteria_unclassified","Catenibacterium","Cellulosibacter","Cellulosilyticum","Cetobacterium","Chloroflexus","Cloacibacillus","Cloacibacterium","Clostridia_unclassified","Clostridiaceae_1_unclassified","Clostridiales_Incertae_Sedis_XI_unclassified","Clostridiales_Incertae_Sedis_XIII_unclassified","Clostridiales_unclassified","Clostridium_IV","Clostridium_sensu_stricto","Clostridium_XI","Clostridium_XIX","Clostridium_XlVa","Clostridium_XlVb","Clostridium_XVIII","Collinsella","Coprobacillus","Coprococcus","Coriobacteriaceae_unclassified","Corynebacterium","Cryomorphaceae_unclassified","Deltaproteobacteria_unclassified","Dermabacter","Dermabacteraceae_unclassified","Desulfovibrio","Desulfovibrionaceae_unclassified","Desulfovibrionales_unclassified","Dialister","Dorea","Dysgonomonas","Eggerthella","Elusimicrobium","Enterobacteriaceae_unclassified","Enterococcaceae_unclassified","Enterococcus","Enterorhabdus","Erysipelotrichaceae_unclassified","Escherichia/Shigella","Ethanoligenens","Eubacteriaceae_unclassified","Eubacterium","Faecalibacterium","Finegoldia","Firmicutes_unclassified","Flavobacteriaceae_unclassified","Flavobacteriales_unclassified","Flavonifractor","Fusobacteriaceae_unclassified","Fusobacteriales_unclassified","Fusobacterium","Gammaproteobacteria_unclassified","Garciella","Gemmiger","Gordonibacter","Gracilibacteraceae_unclassified","Granulicatella","Haemophilus","Hallella","Hespellia","Holdemania","Howardella","Hydrogenoanaerobacterium","Kerstersia","Klebsiella","Kluyvera","Lachnoanaerobaculum","Lachnospira","Lachnospiraceae_unclassified","Lactobacillaceae_unclassified","Lactobacillales_unclassified","Lactobacillus","Lactococcus","Lactonifactor","Lentisphaerae_unclassified","Lentisphaeria_unclassified","Leptotrichia","Lutispora","Marvinbryantia","Megamonas","Megasphaera","Mesorhizobium","Mitsuokella","Mogibacterium","Mollicutes_unclassified","Moryella","Nitrobacter","Novosphingobium","Odoribacter","Olsenella","Opitutae_unclassified","Oribacterium","Ornithinimicrobium","Oscillibacter","Oxalobacter","Paludibacter","Pannonibacter","Parabacteroides","Paracoccus","Paraprevotella","Parasporobacterium","Parasutterella","Parcubacteria_unclassified","Parvimonas","Pasteurellaceae_unclassified","Peptococcaceae_1_unclassified","Peptococcus","Peptoniphilus","Peptostreptococcaceae_unclassified","Peptostreptococcus","Phascolarctobacterium","Porphyromonadaceae_unclassified","Porphyromonas","Prevotella","Prevotellaceae_unclassified","Propionibacterium","Proteobacteria_unclassified","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonadaceae_unclassified","Pseudoramibacter","Pyramidobacter","Raoultella","Rhodobacteraceae_unclassified","Rhodospirillaceae_unclassified","Rhodospirillales_unclassified","Rickettsiaceae_unclassified","Rikenella","Rikenellaceae_unclassified","Robinsoniella","Roseburia","Roseomonas","Rothia","Ruminococcaceae_unclassified","Ruminococcus","Ruminococcus2","Saccharofermentans","Sarcina","Schwartzia","Sedimentibacter","Sediminibacterium","Selenomonadales_unclassified","Slackia","Sneathia","Sphingobacterium","Sphingomonas","Sporacetigenium","Sporobacter","Streptococcaceae_unclassified","Streptococcus","Subdoligranulum","Succinatimonas","Succiniclasticum","Succinivibrio","Succinivibrionaceae_unclassified","Sutterella","Synergistaceae_unclassified","Syntrophococcus","Tannerella","Tissierella","Treponema","Turicibacter","Vampirovibrio","Veillonella","Veillonellaceae_unclassified","Victivallis","Xylanibacter"
"CRC506",2,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,5,41,526,0,5,0,0,0,0,0,104,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,6,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,108,0,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,30,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC507",0,0,0,1,0,0,0,0,0,0,0,0,0,194,0,0,1,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,18,5,638,1,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,36,12,5,10,0,10,9,1,14,0,33,1,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,9,2,0,0,0,63,0,22,0,0,5,0,0,0,1,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,1,0,42,0,0,0,64,0,0,0,4,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,147,45,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC508",0,0,0,0,3,0,0,0,0,0,0,0,0,118,0,0,0,0,11,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,43,33,1078,5,0,0,2,0,0,0,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,67,75,0,10,0,7,1,1,3,1,4,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,316,0,14,0,0,7,0,0,0,0,0,11,0,0,0,1,0,0,0,0,1,0,0,0,0,1,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,90,0,1,0,0,0,0,8,0,0,0,7,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,158,0,0,97,3,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0
"CRC509",0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,41,0,2,0,0,0,0,0,0,16,59,2294,2,185,0,0,0,1,0,109,0,0,0,0,0,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,7,0,7,0,20,5,0,6,0,24,1,0,0,0,0,0,0,0,0,0,36,0,3,0,0,0,0,0,10,0,0,0,0,331,0,8,0,0,12,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,6,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,295,0,0,0,142,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,140,0,0,312,113,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC510",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,17,0,0,0,2,0,0,0,0,11,18,789,1,71,0,0,0,0,0,104,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,28,6,3,0,0,33,11,2,15,1,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,264,0,7,0,0,19,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,2,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,13,0,0,0,71,0,37,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,27,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC511",0,0,0,0,1,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,17,0,2,0,0,0,0,0,0,9,10,253,1,0,0,0,0,0,0,94,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,33,0,0,0,5,2,2,20,1,1,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,262,0,6,0,0,8,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,17,0,0,0,0,30,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,80,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,85,0,0,73,11,56,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"CRC512",1,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,276,0,1,0,0,0,0,0,26,0,0,0,0,0,0,0,0,16,26,333,1,93,0,0,0,0,0,152,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,36,1,1,3,12,11,3,28,0,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,6,0,0,0,0,171,0,21,0,0,5,25,0,62,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,7,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,232,0,15,0,0,0,0,0,0,0,0,0,0,0,23,0,352,32,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,157,0,0,38,44,40,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0
"CRC513",0,0,0,0,1,0,0,0,0,0,0,1,0,250,0,0,0,0,0,0,0,2,0,0,0,39,0,1,0,0,0,0,1,0,15,30,1433,3,0,0,0,0,0,1,245,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,63,32,0,12,0,44,14,1,13,2,32,1,0,0,0,0,0,0,0,0,0,22,0,3,0,0,0,0,0,9,0,0,0,1,595,0,16,0,0,24,0,0,0,0,0,105,0,0,0,0,0,0,10,0,0,0,0,0,0,7,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,19,0,0,0,570,0,0,0,0,0,0,0,0,0,0,3,0,0,44,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,143,0,0,123,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC514",1,0,0,0,1,0,0,0,0,0,0,0,0,539,0,0,0,0,47,0,0,0,1,0,0,17,3,0,0,2,0,0,0,0,49,52,2523,1,559,0,0,0,0,0,407,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,67,0,5,0,0,0,107,49,0,81,0,11,8,2,48,5,22,0,0,0,0,0,0,0,0,0,0,24,0,5,0,0,0,0,0,25,0,0,1,1,173,0,93,0,0,67,0,0,0,0,0,96,0,0,0,0,0,0,4,0,0,0,0,0,0,2,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,162,0,0,0,241,0,0,2,0,0,0,0,0,0,1,11,0,1,43,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,151,0,0,198,305,105,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"CRC516",0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,1,0,0,0,0,7,16,138,0,0,0,0,0,0,0,95,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,11,0,0,0,0,154,0,9,0,0,3,0,0,0,0,0,6,0,0,0,0,1,0,1,0,0,0,0,0,0,4,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,281,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,138,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC517",0,0,0,0,1,0,0,0,0,0,0,0,0,134,0,0,0,0,59,0,0,0,0,0,0,159,1,0,0,0,0,0,1,0,49,52,1917,4,1,0,0,0,0,0,500,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,123,0,1,0,35,3,4,7,0,24,1,0,0,0,0,0,0,0,0,0,41,1,4,0,0,0,0,0,3,0,0,0,0,217,0,16,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,32,0,0,0,516,0,0,0,2,0,0,0,0,0,0,1,0,0,32,0,0,0,0,7,0,2,1,0,0,0,0,0,0,0,0,2,0,196,0,0,82,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC518",1,0,0,1,1,0,0,0,0,0,0,0,0,478,0,0,0,0,0,0,0,0,0,0,0,14,2,1,0,0,0,0,0,0,43,18,943,10,0,0,0,0,0,0,80,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,5,0,0,0,198,46,1,0,0,2,4,1,10,0,11,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,1,297,0,76,0,0,3,0,0,0,0,0,34,0,0,0,0,0,0,1,0,0,0,0,0,0,3,229,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,84,0,0,0,42,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,90,0,0,317,19,47,0,0,0,0,0,0,26,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC519",0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,33,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,49,76,1817,2,55,0,0,0,0,0,66,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,14,0,1,0,7,2,0,0,1,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,347,0,7,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,13,0,0,0,217,0,108,0,0,0,0,1,0,0,0,0,0,1,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,30,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"CRC521",0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,3,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,8,14,716,0,79,0,0,0,0,0,82,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,8,4,0,5,0,10,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,4,0,0,0,0,158,0,6,0,0,3,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,11,318,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,30,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,0,0,49,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC522",0,0,1,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,7,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,31,13,1510,0,0,0,0,0,0,0,96,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48,198,1,0,0,12,11,5,7,3,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,0,0,0,0,171,0,8,0,0,16,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,30,374,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,34,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,91,31,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC524",1,0,1,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,3,0,0,0,0,0,0,9,1,1,0,0,0,0,0,0,35,17,397,113,24,0,0,0,0,0,65,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,0,2,1,0,0,44,21,1,0,0,3,0,0,4,0,5,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,189,0,27,0,0,1,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,42,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,81,0,0,167,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC526",0,0,1,1,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,26,37,2200,2,518,0,4,0,0,0,252,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,147,275,0,5,0,15,11,8,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,22,0,0,0,0,661,2,39,0,0,5,0,0,0,0,0,144,0,0,0,0,0,0,5,0,0,0,0,0,0,6,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,2,0,506,0,0,467,204,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC527",0,0,0,0,2,0,1,0,0,0,0,0,0,260,0,0,0,0,47,0,0,0,0,0,0,25,2,1,0,1,0,0,0,1,72,40,1669,2,35,0,0,0,0,0,156,0,0,0,0,1,12,89,0,0,0,0,0,0,0,0,0,0,6,0,0,0,188,44,0,0,0,16,5,11,13,0,57,7,0,0,21,0,0,0,0,0,0,28,0,0,0,5,0,0,0,15,2,0,0,1,811,0,78,0,0,26,0,0,0,0,0,31,0,0,0,0,3,0,2,0,0,0,0,0,0,6,601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,112,0,0,0,248,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,5,16,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,282,0,0,266,189,219,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC528",0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,16,47,3121,2,0,0,0,0,0,1,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,31,0,0,0,572,0,1,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,8,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,361,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,137,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC529",0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,3,12,881,0,0,0,0,0,0,0,109,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,21,2,0,0,0,10,3,1,0,0,57,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,166,0,8,0,0,4,0,0,0,0,0,63,0,0,0,0,0,0,1,0,0,0,0,0,0,3,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,19,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,119,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,36,13,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC530",0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,28,1,2,0,1,0,0,0,0,12,18,840,4,110,0,2,0,0,0,44,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89,124,2,1,0,7,0,1,5,0,2,2,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,5,0,0,0,0,169,0,23,0,0,14,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,89,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,229,21,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC531",0,0,0,0,0,0,0,0,0,0,0,0,1,114,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,6,0,0,0,0,26,19,1071,0,0,0,0,0,0,0,120,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,3,0,0,0,9,0,0,13,0,20,1,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,1,0,0,0,0,328,0,18,0,0,9,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,32,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,127,0,0,85,20,39,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC532",0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,33,0,0,0,0,0,0,32,0,2,0,0,0,0,0,0,21,11,617,6,85,0,0,0,0,1,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,38,5,4,0,0,3,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,291,0,11,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,6,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,48,0,0,0,85,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,1,1,0,18,0,0,0,0,0,0,0,0,0,0,0,6,0,113,0,0,55,102,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC533",0,0,1,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,29,0,2,0,0,0,0,0,0,27,7,902,6,45,0,0,0,0,0,57,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,1,0,1,0,0,0,76,20,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,85,0,42,0,0,1,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,8,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,63,0,0,0,66,0,3,0,0,0,0,0,0,1,0,0,0,0,4,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,122,10,46,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRC534",0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,5,17,747,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,16,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,10,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,91,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,31,6,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
