"Abiotrophia","Acetivibrio","Acidaminococcaceae_unclassified","Acidaminococcus","Acinetobacter","Actinobacteria_unclassified","Actinomyces","Actinomycetales_unclassified","Aggregatibacter","Akkermansia","Alistipes","Alkalibaculum","Allisonella","Allobaculum","Alloprevotella","Alloscardovia","Alphaproteobacteria_unclassified","Anaerobacter","Anaerococcus","Anaerofustis","Anaeroglobus","Anaeroplasma","Anaerostipes","Anaerotruncus","Arcobacter","Asaccharobacter","Atopobium","Bacillales_unclassified","Bacilli_unclassified","Bacteria_unclassified","Bacteroidales_unclassified","Bacteroides","Bacteroidetes_unclassified","Barnesiella","Betaproteobacteria_unclassified","Bifidobacteriaceae_unclassified","Bifidobacterium","Bilophila","Blautia","Brochothrix","Burkholderiales_incertae_sedis_unclassified","Burkholderiales_unclassified","Butyricicoccus","Butyricimonas","Campylobacter","Campylobacterales_unclassified","Candidatus_Saccharibacteria_unclassified","Capnocytophaga","Cardiobacterium","Carnobacterium","Catenibacterium","Cellulosilyticum","Cloacibacillus","Clostridia_unclassified","Clostridiaceae_1_unclassified","Clostridiales_Incertae_Sedis_XI_unclassified","Clostridiales_Incertae_Sedis_XIII_unclassified","Clostridiales_unclassified","Clostridium_IV","Clostridium_sensu_stricto","Clostridium_XI","Clostridium_XIX","Clostridium_XlVa","Clostridium_XlVb","Clostridium_XVIII","Collinsella","Comamonadaceae_unclassified","Coprobacillus","Coprococcus","Coriobacteriaceae_unclassified","Corynebacteriaceae_unclassified","Corynebacterium","Delftia","Deltaproteobacteria_unclassified","Desulfovibrio","Desulfovibrionaceae_unclassified","Desulfovibrionales_unclassified","Dialister","Dorea","Dysgonomonas","Eggerthella","Eikenella","Enterobacteriaceae_unclassified","Enterococcaceae_unclassified","Enterococcus","Enterorhabdus","Erysipelothrix","Erysipelotrichaceae_unclassified","Escherichia.Shigella","Ethanoligenens","Eubacteriaceae_unclassified","Eubacterium","Faecalibacterium","Filifactor","Finegoldia","Firmicutes_unclassified","Flavobacteriaceae_unclassified","Flavonifractor","Fructobacillus","Fusobacteriaceae_unclassified","Fusobacterium","Gammaproteobacteria_unclassified","Gemella","Gemmiger","Geobacillus","Gordonibacter","Granulicatella","Haemophilus","Hallella","Helcococcus","Holdemania","Howardella","Kingella","Klebsiella","Lachnospira","Lachnospiraceae_unclassified","Lactobacillaceae_unclassified","Lactobacillales_unclassified","Lactobacillus","Lactococcus","Lactonifactor","Leptotrichia","Leuconostoc","Marvinbryantia","Megamonas","Megasphaera","Methylobacterium","Mitsuokella","Mogibacterium","Moraxellaceae_unclassified","Morganella","Murdochiella","Negativicoccus","Neisseria","Neisseriaceae_unclassified","Novosphingobium","Odoribacter","Olsenella","Oscillibacter","Oxalobacter","Pantoea","Parabacteroides","Paraeggerthella","Paraprevotella","Parascardovia","Parasutterella","Parvimonas","Pasteurellaceae_unclassified","Pediococcus","Pelomonas","Peptococcaceae_1_unclassified","Peptococcus","Peptoniphilus","Peptostreptococcaceae_unclassified","Peptostreptococcus","Phascolarctobacterium","Planococcaceae_unclassified","Porphyromonadaceae_unclassified","Porphyromonas","Prevotella","Prevotellaceae_unclassified","Propionibacteriaceae_unclassified","Propionibacterium","Proteobacteria_unclassified","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonas","Pseudoramibacter","Pyramidobacter","Rhizobiales_unclassified","Rikenella","Rikenellaceae_unclassified","Roseburia","Rothia","Ruminococcaceae_unclassified","Ruminococcus","Ruminococcus2","Salmonella","Sarcina","Selenomonadales_unclassified","Selenomonas","Serratia","Shuttleworthia","Slackia","Soonwooa","Sphingomonadaceae_unclassified","SR1_unclassified","Staphylococcus","Stenotrophomonas","Streptococcaceae_unclassified","Streptococcus","Subdoligranulum","Sutterella","Synergistaceae_unclassified","Turicibacter","Veillonella","Veillonellaceae_unclassified","Weissella","Xanthomonadaceae_unclassified"
0,0,0,0,0,0,1.01,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77,0,13.89,0,0.33,0,0,0.3,0,89.99,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,20.9,0,0,55.01,0,0,0.7,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,11.98,0,2.9,0,0.6,0,0,0,0,1.34,0,0,0.3,0,9.04,0,0,9.23,0,0,0,0,0.33,0,0.82,0,0,0,0,2.49,0,0,0,0,0,2.78,1.72,172.24,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0.34,0,0,0,1.25,0,0,7.58,0,0,0,0,0,2.45,0,0,0,0,0,0,0,10.75,0,1.56,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,582.2,17.83,2.87,0,0,0,0,0,0,0,0,0,0.31,0,0,0,10.2,0,0,0,2.07,0,0.36,0,0
0,0,0,0,0,0.6,0.88,0,0,0,9.71,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,41.54,44.38,143.85,1.62,1.42,0,0,0,0,74.81,0,0,0.87,5.91,0.24,0,0,0.22,0,0,0,0,0,0,0,0,0,0,22.89,0.82,0,1.75,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,6.89,0,0,7.61,0,0,0,0,0,0,0,0,6.86,0.18,0,0,0.21,72.46,0,0,24.11,0,0.52,0,0,0,0,0.22,0,0,0,0,1.51,0,0,0,0,0,0,17.69,335.73,0,0.25,0.46,0,0,0,0,0.82,0,0,0,0,0.2,0,0,0,0,0,0,0,0.25,0,12.46,0,0,4.19,0,5.61,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,6.03,55.81,33.38,22.09,0,0,11.67,0,0,0,0,0,0,0,0,0,0,63.65,0,5.28,0,0.23,1.43,0,0,0
0,0,0,0,0,0,1.48,0.32,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,1.63,0,4.53,0,0,0,0,27.05,0,367.53,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,1.39,0,0,3.2,0,2.02,21.36,0,0,0,0,4.93,0,0,0,2.14,0,0,0,0,0,0,0,0,81.54,0,0,0,0,0,0,0,0,26.44,2.77,0,0,0,2.31,0,0,0,0,1.77,0,0,0,0,1,0,0,0,0,1.85,0,0,0,0,0,0,0,376.02,0.78,0,7.15,0,0,0,0,0,0.41,0,0,0,0.37,0,0,0,0,0.71,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0.41,0,1.85,0.72,0,0,0,0,0,0,0,0,0,0,0,0,1.72,4.24,0.73,1.13,0,0,0,0,0,0,5.85,0.43,0,0,0,0,0,25.94,0,0,0,63.59,1.48,0,0,0
0,0,0,0,0,0,3.49,1.06,0,0.28,4.12,0,0,0,0,0.41,0,0,0.17,0.58,0,0,0,0,0,0,0.38,0,0.42,13.58,0,7.56,0,0,0,0,4.16,0,333.56,0,0,0,7.44,0,0,0,0.18,0,0,0,0,0,0,0,0.24,0,0,29.5,0.75,0,1.38,0,0.24,0,0.68,25.76,0,0,0,6.72,0,0,0,0,0,0,0,36.1,1.19,0,4.56,0,0.42,0,0,0,0,50.86,0,0,0,0,3.96,0,1.14,24.91,0,1.05,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,3.31,329.12,0,0,0,0,0,0.49,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.22,0,0,0,0,0,0,0,1.87,0,0,0,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.31,19.53,49.06,0.9,0,0,0,0,0,0,0.82,0,0,0,0.23,0,0.18,70.65,0,0,0,0,3.96,0,0,0
0,0,0,0,0,0.29,0.67,0.34,0,3.1,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.33,0.32,23.23,0,2.44,0,1.41,56.32,0,249,0,0,0,6.48,0,0,0,0,0,0,0,0,0,0,0,4.26,0,0,7.04,0.78,0,62.44,0,0,0.72,0,20.46,0,0,0,5.45,0,0,0,0,0,0,0,0,15.8,0,0.29,0,0,0,0.31,0,0,0.61,0.36,0,0,0,14.54,0,0,1.94,0,0.23,0,0,1.08,0,0,0,0,0.35,0,1.07,0,0,0,0,0,0,2.93,327.29,0,0.73,0.61,2.2,0,0.33,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0,0,1.88,0,0,0,0.31,0,0,0,0,0,0,0,0.38,0,1.69,0,0,0,3.26,7.56,0,0,0,0,0,0,0,0,0,0,0,0.4,1.98,42.3,40.1,19.56,0,0,0.42,0,0,0,0,0,0,0,0,0,1.95,89.41,0,0,0,2.44,0,0,0,0
0,0,0,0,0,1.92,8,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78,2.26,1.81,0,0.44,0,0,17.07,0,358.81,0,0,0,8.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28,5.19,0,4.27,0,0,0,1.48,12.99,0,0.51,0,4.13,0,0,0,0,0,0,0,0,53.89,0,0,0,0,0,0,0,0,138.52,0.56,0,0,0,9.35,0,0,3.66,0,0,0,1.75,0,0,0,0,0,0,3.73,2.23,0,0,0,0,0,0,0,309.06,0,0.57,10.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,1.08,4.07,0,0,0,0,0,0,0,0,0,0,0,0,1.06,5.28,11.35,0.85,4.01,0,0,0,0,0,0,2.18,0.58,0,0,0,0,0,38.67,0,0,0,4.81,0,0,0,0
0,0,0,3.67,0.11,3.5,1.84,0.18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0.28,2.47,0.63,66.17,0,0.33,0,0.57,36.35,0.3,273.09,0,0,0,6.21,0.62,0.17,0,0,0,0,0,0,0,0,0.44,0,0,0,3.43,0,2.93,30.46,0,0,0,2.35,9.82,0,0,0,0.71,0,0.17,0,0,0,0,0,13.28,30.63,0,0.17,0,0.47,0,0,0,0,0.29,0,0,0,0,112.31,0,0,3.22,0,0.8,0,0,0.75,0,2.06,0,0,0,0.82,0,0,0,0,0,0,4.7,1.44,99.66,1.27,2.26,41.12,0,0,0.37,0,0,0,37.08,0,0,0.64,0.12,0,0,0,0.25,0,0,0,0,0.64,0,0,3.66,0,2.44,0,1.97,0,0,0,0,0,0,0,0.31,0.3,0,0,0,0.61,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95,6.63,0.38,28.76,0,0,0.13,0,0,0,0,0,0,0,0,0,0.14,184.72,0,0,0,0.22,15.78,0.87,0,0
0,0,0,0,0,1.86,1.83,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.77,0,3.11,0,0,0,0,0,0,200.19,0,0,0,6.32,0,0,0,0,0,0,0,0,0,0,0,68.69,0,0,3.31,0,1.83,167.56,0,0.41,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56,45.09,0,1.33,0,0.47,0,0,0,0,0,29.92,0,0,0,69.66,0,0,3.07,0,20.03,0.9,0,0,0,0,0,0,0,1.34,1.33,0,0,0,0,0,0,2.12,251.72,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,1.74,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0.46,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,2.47,5.27,3.85,0.5,0,4.1,0,0,0,0,0,0,0,0,0,0,0,4.46,0,0,0,2.42,101.15,0,0,0
0,0,0,0,0,1.19,2.02,0,0,0,0.37,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.67,0,26.79,11.86,0.92,0,0,24.2,0,133.8,0,0,0,6.82,0,0.39,0,0.3,0,0,0,0,0,0,1.02,13.49,0,0,27.51,0.75,0,49.22,0,0,0,0,11.07,0,0,0,40.13,0,0,0,0,0,0,0,2.67,14.31,0,0,0,9.4,0,0,0,0,14.58,0.75,0,0,0,35.66,0,0,6.9,0,0,0,0,0,0,0.28,0,0,0,0,0.99,0,0,0,0,0,11.35,5.3,328.54,0,0,3.27,0,0,0.74,0,0,1.19,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0.83,0,0,0.37,0,0,0,0,0,0,0,0,0,1.56,0,0.75,0,0,0,0.32,0,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0.35,1.13,53.26,7.86,9.3,0,0,0,0,0,0,0.42,0,0,0,0,0,0,21.1,0,0,0,0,0.75,0.39,0,0
0,0,0,0,0,0.21,0.16,0,0,0,7.83,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,18.46,0,49.72,0.07,1.44,0,0.75,84.32,0,295.06,0,0,0,6.37,0.2,0,0,0,0,0,0,0,0,0,0,2.21,0,0,12.97,1.01,0,70.57,0,0.3,0.83,1.8,0,0,0.16,0,0.78,0,0,0,0,0,0,0,0.2,30.63,0,1.99,0,0.26,0,0,0,0,0.46,0,0,0.24,0,54.45,0,0,2.78,0.08,0.52,0,0,0,0,0.25,0,0,0,0.65,0.37,0,0,0.4,0,0,0.06,0.68,317.07,0,0,0.83,3.85,0,0.09,0,0,4.12,0,0,0,0,0,0,0,0,0.95,0,0,0,0,2.67,0,0,2.13,0,0,0,0,0,0.1,0,0,0,0,0,0.96,0,13.59,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0.15,1.57,28.8,5.58,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,15.88,0,0,0,0.2,0.61,0,0,0
0,0,0,0,0,0,0.84,0.33,0,0,6.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,44.01,1.72,94.11,1.27,0.39,0.11,0,0,0.71,107.71,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0.13,3.78,0,0,16.51,1.98,0,34.51,0,0,0,0,4.44,0,0,0.13,1.13,0,0,0,0,0,0,1.02,4.52,24.64,0,0,0,0,0,0,0,0,5.71,0.15,0,0,0,105.59,0,0,4.17,0,0.38,0,0,0,0,0.51,0,0,0,0.11,0.33,0,0,0,0,0,0.14,6.66,325.48,0,0.12,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71,0,0,0,0,7.03,0,0,5.07,0,0,0,2.08,0,0,0,0,0,6,0,0.64,0,0.11,0,18.39,0,3.19,0.22,0,0,0,0,0,0,0,0,0,0,0,4.16,5.38,126.68,21,24.94,0,0,10.46,0,0,0,0,0,0,0,0,0,0,9.45,0,0,0,1.97,1.27,0,0,0
0,0,0,0,0,0,1.65,2.11,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,60.08,2.52,43.47,0.4,1.74,0,0,0,0.16,169.74,0,0,0,4.88,0.14,0.22,0,0,0,0,0,0,0,0,0.37,4.92,0,0,23.74,0.74,0,45.99,0,0.19,0,0.7,0.42,0,0,0,6.33,0,0,0,0,0,0,0.15,3.47,33.06,0,0,0,0,0,0,0,0,49.48,0.23,0.31,0,0,92.27,0,0,9.1,0,0.18,0,0,0.12,0,0.26,0,0,0,0.65,1.83,0,0,0.92,0,0,0,1.59,226.39,0,0.11,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0.85,0,1.54,0,0,0.82,0,0,0,0.44,0,0,0,0,0,12.43,0,0.27,0,0,0,23.63,0,4.32,0.18,0,0,0,0,0,0,0,0,0,0,0,0.48,1.61,136.07,21.17,23.46,0,0,5.96,0,0,0,0,0,0,0,0,0,0,16.15,0,0,0,6.32,2.41,0,0,0
0,0,0,0,0,0,0,2.51,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.88,40.04,60.6,77.94,0,0,0,0,0,132.66,0,0,0.78,1.51,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,56.38,0,0,7.81,0,0.76,0,0,0,0,0,0,2.44,0,0,0,0,1.6,0,0,0,4.89,0,0,0,2.42,0,0,0,0,13.38,0,0,0,0,66.53,0,0,17.93,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0.83,0,0,4.78,203.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,3.19,0,18.27,0.79,0,0.84,0,0,0,0,0,0,0,1.55,0,0,0,0,0,3.24,0,43.24,6.13,0,0,0,0,0,0,0,0,0,0,0,0,1.56,148.16,11.03,7.14,0,0,0.79,0,0,0,0,0,0,0,0,0,0,4.13,0,0,0,0,0.85,0,0,0
0,0,0,0,0,0.12,0.54,0.2,0,0.29,5.56,0,0,0,0,0,0,0,0.16,0,0,0,0,0.3,0,0,0.64,0,0,10.49,0.86,16.66,0,2.11,0,0,77.8,0,229.71,0,0,0,3.7,0,0.1,0,0,0.14,0,0,0,0,0,0.1,0.59,0,0,21.12,0.7,0,1.71,0,0,3.18,1.56,0.39,0,0,0,1.39,0,0,0,0,0,0,0,0.09,30.65,0,0.14,0,0,0,0,0,0,4.08,0.33,0,0,0.08,45.84,0,0,1.1,0.08,0.55,0,0,0.1,0,0,0,0,0,0.49,1.01,0,0,0,0,0,0,0.09,344.37,0,0.08,2.15,0.96,0,0.16,0,0.45,0,0,0,0,0,0,0,0,0,0.56,0.09,0.24,0,0,0,0,0,0.39,0,0,0,0.75,0.19,0,0,0,0,0,0.09,0.11,0,1.27,0,0.07,0.11,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0.28,58.62,42.49,41.34,0,0,0,0,0,0,0,0,0,0,0,0,0.15,90.04,0,0,0,0,0.94,0,0,0
0,0,0,0,0,0,0.44,0.71,0,0.14,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.88,1.21,16.62,1.66,0.4,0,0,0,0,131.2,0,0,0,4.38,0,0,0,0,0,0,0,0,0,0,0.21,4.29,0,0,47.59,0.75,0,28.54,0,0,0,0.14,0.19,0,0,0.13,3.55,0,0,0,0,0,0,0,3.92,13.9,0,0,0,0.17,0,0,0,0,20.96,0.16,0,0,0.3,175.3,0,0,6.82,0,0,0,0,0.15,0,0.81,0,0,0,0.16,0,0,0,0,0,0,0.17,4.77,241.05,0,0,0,0,0,0,0.33,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59,0,0,0,0,0,0,0.86,0,0,0,0,0,5.3,0,0.92,0,0.6,0,14.19,0,1.5,0.59,0,0,0,0,0,0,0,0,0,0,0,1.43,1.95,132.71,14.44,28.9,0,0,22.66,0,0,0,0,0,0,0,0,0,0,10.45,0,0,0,6.1,0.1,0,0,0
0,0,0,0,0.09,0,1.36,1.7,0,0.22,15.91,0,0,0,0,0,0,0,0,0.11,0,0,0.07,0,0,0,0,0,0,11.99,0,147.78,1.38,0,0,0,0.64,0.56,477.98,0,0,0,8.75,0.76,0,0,0,0,0,0,0,0,0,1.08,0,0,0,11.97,0.09,0,2.84,0,0,3.3,4.1,0,0,0.17,0,11.37,0,0,0,0,0,0,0,0,38.78,0,0.09,0,0,0,0,0,0,7.37,0,0,0,0,46.91,0,0.1,1.48,0,0.57,0,0,0,0,0.08,0,0,0.3,0.39,0,0,0,0.85,0,0,0,0.26,150.11,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.06,0,1.71,0,0,10.36,0,0,0,0,0,0,0,0,0,0,0.15,0,0,6.62,0,17.75,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,17.54,0.06,20.97,0,0,0,0,0,0,0,0,0,0,0,0,0,22.96,0,0,0,1,0.28,0,0,0
0,0,0,0.18,0,0,0.73,0,0,4.71,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,253.44,0.19,32.92,13.72,0.31,0,0,27.66,0.45,85.17,0,0,0,4.31,0,0,0,0,0,0,0,0,0,0,0.67,29.16,0,0,42.76,0.17,0,83.49,0,0,0,0.11,0,0,0,0.96,0.59,0,0,0,0,0,0,0,0.62,7.8,0,0,0,0.41,0,0,0,0,52.87,0.32,0,0,0,22.54,0,0,27.82,0,0,0,0,0.48,0,0.31,0,0,0,0,0.15,0,0,0,0,0,0,1.84,128.74,0,0.31,8.12,0.31,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,1.57,0,0.72,0.19,0,2.12,0,0,0,0,0,0,0,0,0,1.88,0,1.14,0,0.11,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,183.49,2.65,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,9.21,0,0,0,1.92,1.27,0,0,0
0,0,0,0,0,0.13,0.91,0.65,0,7.96,0.19,0,0,0,0,0.2,0,0,0,0,0,0,0,0.35,0,0,0,0,0,69.57,0,32.96,0.9,2.79,0,0,2.48,0,230.48,0,0,0,9.56,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,45.28,4.37,0,1.45,0,0.46,2.18,10.97,0,0,0,0,0.41,0,0,0,0,0,0.55,0,0,2.08,0,0.93,0,0,0,0,0,0,72.05,7.03,0,7.53,0,33.7,0,0,54.92,0,0.26,0,0,0,0,0.21,0,0,0,0,0,0,0,0.75,0,0,0,1.3,266.37,0,0,0,0,0,0,1.33,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0.24,0,0.66,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0.95,0.8,97,53.5,3.34,0,0,2.91,0,0,0,0,0,0,0,0,0,0.37,8.64,0,0,0.8,0,5.5,0,0,0
0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53,0,4.13,0,0,0.67,0,1.33,0,106.34,0,0,0,3.37,0,0,0,0,0,0,0,0,0,0,0.6,2.17,0,0,21.44,0.39,0,69.68,0,0,0.45,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,21.03,0,0.96,0,2.37,0,0,0,0,2.01,0,0,0.63,0,12.61,0,0,5.9,0,0,0,0,0.31,0,0,0,0,0,0.34,2.98,0,0,0,0,0,0,3.52,160.11,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0.64,0,0,0,0.41,0,0.34,0,0,0,0,0,0.67,0,4.5,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,565.76,21.76,2.24,0,0,0,0.3,0,0,0,0,0,0,0,0,0,8.35,0,0,0,12.29,1.46,0,0,0
0,0,0,0,0,0.36,0,0,0,0,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,79.32,2.04,126.84,13.95,0,0,0,0,0.38,59.53,0,0,0,4.46,0,0,0,0,0,0,0,0,0,0,0,2.57,0,0,44.17,1.38,0,20.46,0,0.35,0,0,0,0,0,0,0.32,0,0,0,1.54,0,0,0,5.85,18.69,0,0,0,0,0,0,0,0,10.62,0.47,0,0,0.75,97.05,0,0,5.34,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,4.47,258.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,0,0,5.8,0,0,0,1.78,0,0,0,0,0,3.78,0,0,0,0.68,0,31.05,0,0,2.47,0,0,1.4,0,0,0,0,0,0,0,0,2.74,0,197.63,15.82,1.5,0,0,4.57,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,3.59,0,0,0,0
0,0,0,0,0,0.94,0.58,0,0.31,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.56,0.33,15.49,0,0,0,0,0,0,229.14,0,0,0,2.69,0,0.35,0,0,0,0,0,0,0,0,1.48,23.79,0,0,35.05,6.46,0,53.07,0.25,0,0.37,0.66,0.69,0,0,0,1.52,0,0,0,0,0,0,0,0,21.78,0,0.62,0,2.81,0,0.33,0,0,1.11,0.36,0,0.34,0,104.03,0,1.42,5.66,0,0.36,0,0.96,12.73,0,1.03,0,0,0,1.51,3.01,0,0,0,0,0,7.6,1.2,265.55,0,2.6,34.56,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,1.03,0,0,0,0,0.84,0,0,0.36,0,0,0,0,0.65,0,0,0,0,0,0,1.06,0,12.88,0,0.87,0.88,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.3,39.46,19.69,74.89,0,0,0,0,0,0,0,0,0,0,0.63,0,0,19.58,0,0,0,11.57,1.29,0,0,0
0,0,0,0,0,0,0.2,0,0,0.68,1,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0.21,89.88,0.39,12.93,0,0,0,0,0,0,107.32,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0.12,2.37,0,0,32.91,0.08,6.62,0,0,0,2.41,6.35,0,0,0.16,0,0.33,0,0,0,0,0,0,0,0,15.94,0,5.55,0,0,0,0.12,1.19,0,2.62,16.43,0,1.18,0,26.38,0,0,55.22,0,0.14,0,0,0,0,0.28,0,0,0.17,0,0,0,0,0.4,0,0,0,0,293.06,1.51,2.94,292.36,0,0,0,0,0,0,26.2,0,0,0,0,0,0,0,0,0,0,0.55,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,7.88,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,28.91,0.14,1.73,0,0,0.32,0,0,0,1.49,0,0,0,0,0,0,2.12,0,0.14,0,0,0,1.58,0,0
0,0,0,0,0,0,0,0,0,0,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.77,0,269.18,0,0,0,0,0,1.33,35.22,0,0,0,2.05,0,0,0,0,0,0,0,0,0,0,0,2,0,0,32.27,7.83,0,12.39,0,0,0,4.8,0,0,0,0,2.09,0,0,0,0,0,0,0,27.66,20.71,0,0,0,1.4,0,0,0,0,1.4,235.49,0,1.94,0,22.55,0,0,10.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,10.75,115.99,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0,0,38.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,2.86,0,0,0,2.81,0,0,58.76,31.1,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46,0,0,0,6.25,0,0,0,0
0,0,0,0,0,0,0.75,0,0,0,24.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.73,0,55.28,0,0,0,0,0,0,258.25,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,3.16,0,0,39.3,0,0,19.77,0,0,1.56,0,0,0,0,0.39,7.11,0,0,0,0,0,0,0,23.25,45.85,0,0.76,0,0,0,0,0,0,43.83,0,0,0,0,95.43,0,0,11.4,0,0.37,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0.73,243.03,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,52.56,61.13,33.05,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03,0,0,0,1,0.77,0,0,0
